index,preset,qp,seq_name,Ir,Dr,Dw,I1mr,D1mr,D1mw,ILmr,DLmr,DLmw,Bc,Bcm,Bi,Bim,E_hw_slow,config,path,__qp_int
601,faster,22,Aerial3200_2k,1340000000000.0,343000000000.0,160000000000.0,7549609351,2159715323,1744094489,298080,55589210,63618704,90566610066.0,9190428114,7738573488,660688874,7.1671,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
602,faster,22,Boat_2k,1640000000000.0,404000000000.0,174000000000.0,12867548532,1913952244,1667352678,327534,54906451,62837430,94332785185.0,9430037392,7527749224,640159608,7.1358,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
603,faster,22,BoxingPractice_4k,4180000000000.0,1110000000000.0,520000000000.0,27907128721,8161171200,6818733271,2164904,304186615,340883972,272000000000.0,24732047373,26450430016,2552029119,13.6248,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
604,faster,22,Crosswalk_4k,3120000000000.0,833000000000.0,393000000000.0,20972376939,6281346346,5174660185,1471639,194909439,176387139,202000000000.0,17501247688,20053281434,1967631162,13.055,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
605,faster,22,CrowdRun_1080p50,1590000000000.0,393000000000.0,178000000000.0,7628516861,2166322020,1747927882,314175,60034403,72470120,112000000000.0,11487852008,8311468135,661685837,7.2255,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,22
606,faster,22,DinnerSceneCropped_2k,1700000000000.0,426000000000.0,185000000000.0,13660739545,1981383052,1692133690,311269,55574887,61484604,96829503329.0,9569772409,7836697306,669779298,6.3792,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,22
607,faster,22,FoodMarket2_4k,3180000000000.0,843000000000.0,399000000000.0,21773763777,6185437034,5175378022,1438920,197079548,178221395,205000000000.0,18958744924,20315416270,1943140980,13.9507,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
608,faster,22,FoodMarket_2k,1310000000000.0,339000000000.0,157000000000.0,7406192178,2120308902,1732106568,293740,55563025,63497132,88616271078.0,8755283782,7581738487,660416317,6.8418,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
609,faster,22,MeridianTalk_sdr_2k,1300000000000.0,336000000000.0,147000000000.0,12200649830,1893963789,1650534596,298415,53437363,60185609,70746451157.0,6143715301,6645595818,646592788,6.3813,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,22
610,faster,22,Motorcycle_2k,1460000000000.0,365000000000.0,159000000000.0,12772787008,1876809486,1649617095,310274,54320233,61922218,83178098989.0,7917622361,7007364671,633527530,7.0665,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,22
611,faster,22,MountainBike_2k,1240000000000.0,316000000000.0,146000000000.0,7241549727,2050967929,1711642696,287107,54057831,63940414,84454875074.0,8308443780,7172301112,637345102,7.0957,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,22
612,faster,22,Neon1224_4k,2970000000000.0,796000000000.0,377000000000.0,21767045425,6359289836,5552731869,1621240,214426215,199085380,190000000000.0,16146257028,20092666393,2099311427,13.4567,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,22
613,faster,22,NocturneDance_4k,3730000000000.0,995000000000.0,472000000000.0,27757379008,7985780956,6774779535,2202224,301028707,335244701,237000000000.0,21301341956,24720165062,2512887856,13.3742,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,22
614,faster,22,OldTownCross_1080p50,1600000000000.0,401000000000.0,181000000000.0,7681460443,2160433824,1749924331,303947,56075229,64820001,114000000000.0,11730964359,8374344373,664281382,7.1316,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,22
615,faster,22,PedestrianArea_1080p25,1080000000000.0,285000000000.0,134000000000.0,6986316756,2031584506,1694261130,305418,56529108,68333947,70884078043.0,6604205883,6730752659,636952011,6.3747,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,22
616,faster,22,PierSeaSide_4k,3460000000000.0,907000000000.0,402000000000.0,33608682079,5356489421,4782523680,1794982,189364159,169974098,189000000000.0,16334831143,18592497879,1871831561,13.2578,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,22
617,faster,22,RitualDance_2k,834000000000.0,224000000000.0,105000000000.0,6121487880,1826222665,1611265766,307756,51035682,62116831,53698981006.0,4531505360,5709294607,603543835,6.3007,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
618,faster,22,Riverbed_1080p25,1240000000000.0,321000000000.0,150000000000.0,7495797116,2125256025,1738651775,300556,55825330,63095163,81603750273.0,8029874117,7375873758,652749039,6.4294,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,22
619,faster,22,RushFieldCuts_2k,1240000000000.0,318000000000.0,149000000000.0,7314108177,2061563331,1706975698,293494,54640201,64463454,82982679140.0,8140077678,7329775895,654518336,7.0231,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,22
620,faster,22,Skater227_2k,763000000000.0,209000000000.0,98705110381.0,5957042885,1832275800,1615042516,289554,52877017,62706025,48241587248.0,3564285540,5508979887,615067346,6.3206,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,22
621,faster,22,Tango_4k,4770000000000.0,1250000000000.0,583000000000.0,28648386515,8580616857,6977550021,2199575,310708806,349008968,317000000000.0,29204272663,28649840867,2628518091,14.0446,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
622,faster,22,TimeLapse_4k,4000000000000.0,1060000000000.0,497000000000.0,26878301484,7911798026,6716376076,2245771,297373553,333890639,261000000000.0,23692617582,25575767881,2518954646,8.4907,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
623,faster,22,ToddlerFountain_2k,1630000000000.0,406000000000.0,176000000000.0,13354587573,1938360295,1677885323,321155,55077804,62562798,93902041563.0,9375630912,7579390505,654361072,7.1011,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,22
624,faster,22,TreesAndGrass_2k,1790000000000.0,433000000000.0,186000000000.0,13349407849,1941351597,1680097427,320987,55309028,63806710,106000000000.0,10283169725,7929224922,655221378,7.2048,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,22
625,faster,22,TunnelFlag_2k,1130000000000.0,293000000000.0,137000000000.0,7161090868,2031577863,1690606389,290873,54739662,63606465,74946821449.0,7271112031,6855460905,632318301,6.8743,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
626,faster,22,Vertical_bees_2k,919000000000.0,245000000000.0,116000000000.0,6721896223,1935587686,1656178124,269661,55253509,68856137,58899490834.0,5248621979,6091378217,620435944,6.4007,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,22
627,faster,22,Vertical_Carnaby_2k,984000000000.0,263000000000.0,117000000000.0,11338151259,1761885727,1589097700,311912,50844827,60776453,51449491430.0,4223892695,5596599398,603450030,6.3932,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,22
628,faster,22,WalkingInStreet_2k,1700000000000.0,404000000000.0,174000000000.0,11905482921,1772660557,1602500372,419236,56547532,65603312,102000000000.0,10162109497,7342376271,598753619,7.2554,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,22
629,faster,22,WorldCup_2k,810000000000.0,218000000000.0,103000000000.0,6281151172,1847291468,1623686154,280103,51970885,63302508,51342874003.0,4325825709,5572015935,600402708,6.3279,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,22
630,faster,22,WorldCup_far_2k,1090000000000.0,282000000000.0,132000000000.0,7137659899,1977453844,1676476973,311294,53809767,62444023,71868418282.0,7097384714,6637972406,623850271,7.0555,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp22_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,22
631,faster,27,Aerial3200_2k,1110000000000.0,293000000000.0,138000000000.0,7220194866,2102851517,1722146842,288690,54713535,62598834,72879297397.0,6844925092,6993618942,654702159,6.3714,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
632,faster,27,Boat_2k,1440000000000.0,364000000000.0,159000000000.0,12591860441,1831362107,1641927016,322076,53899818,61569653,80542624395.0,7795716684,7060710144,637873702,6.8668,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
633,faster,27,BoxingPractice_4k,3370000000000.0,914000000000.0,433000000000.0,25330754618,7759880552,6607104247,2172163,292945098,325989224,215000000000.0,17169808110,23413524423,2500629704,13.0487,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
634,faster,27,Crosswalk_4k,3270000000000.0,894000000000.0,425000000000.0,24468655551,7762853627,6611339317,2265047,293964498,322163597,211000000000.0,15229434875,23381620643,2562037359,12.9287,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
635,faster,27,CrowdRun_1080p50,1330000000000.0,339000000000.0,157000000000.0,7346294394,2174875280,1746961350,304290,57451213,68666834,91301377198.0,9077238707,7603533343,658774657,7.0286,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,27
636,faster,27,DinnerSceneCropped_2k,1280000000000.0,336000000000.0,148000000000.0,12844906511,1882111397,1650901792,294522,54879838,60228894,69004095954.0,5883428299,6689356179,658887219,6.3581,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,27
637,faster,27,FoodMarket2_4k,3120000000000.0,843000000000.0,401000000000.0,23787540256,7048452609,5906789862,1739442,225691665,204744200,197000000000.0,16571676370,21356694043,2216322230,13.2135,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
638,faster,27,FoodMarket_2k,1010000000000.0,269000000000.0,127000000000.0,6885339695,2085474627,1710820613,294399,56562458,67932312,65647444620.0,5736249680,6580877293,648695272,6.3553,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
639,faster,27,MeridianTalk_sdr_2k,814000000000.0,222000000000.0,105000000000.0,6008072366,1907407178,1642400823,291744,52009298,62111959,52439089658.0,3953307987,5747867400,625367866,6.3492,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,27
640,faster,27,Motorcycle_2k,1080000000000.0,278000000000.0,129000000000.0,6847373145,1999195275,1685665496,299115,52764569,62635036,71835801015.0,6801574535,6544267228,625307628,7.0063,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,27
641,faster,27,MountainBike_2k,1110000000000.0,286000000000.0,133000000000.0,6990194433,2056062554,1706646992,310933,53221133,62809334,73833445885.0,7053774740,6714658859,631430198,7.0351,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,27
642,faster,27,Neon1224_4k,3090000000000.0,837000000000.0,395000000000.0,23733923984,7253801015,6419028612,1913946,249408355,231324415,195000000000.0,15431732812,21801925571,2393820308,12.9711,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,27
643,faster,27,NocturneDance_4k,3380000000000.0,905000000000.0,403000000000.0,39338520308,5915877827,5406036615,1891074,210389181,190967152,177000000000.0,14408260022,19203896079,2073799282,13.2943,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,27
644,faster,27,OldTownCross_1080p50,1250000000000.0,325000000000.0,151000000000.0,7322525233,2185284982,1748272515,294551,54640021,62819530,83976212391.0,7995013555,7367278886,661297706,7.1214,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,27
645,faster,27,PedestrianArea_1080p25,853000000000.0,230000000000.0,109000000000.0,6426724683,1926040316,1652102651,295219,52404235,62483065,54292049080.0,4476899188,5866696525,620694954,6.3449,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,27
646,faster,27,PierSeaSide_4k,3420000000000.0,913000000000.0,406000000000.0,33465023482,5741068089,5447572392,2082679,213856566,196993484,183000000000.0,14457007522,19683269397,2120502805,13.27,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,27
647,faster,27,RitualDance_2k,742000000000.0,202000000000.0,94727098605.0,5697331331,1766351373,1587943828,304349,53320577,68456093,47142770045.0,3690644632,5310456162,588326227,6.3314,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
648,faster,27,Riverbed_1080p25,1010000000000.0,270000000000.0,128000000000.0,7147847859,2081022523,1714702748,296785,54721905,61350514,64488645984.0,5741646507,6641409061,649025023,6.4041,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,27
649,faster,27,RushFieldCuts_2k,1090000000000.0,285000000000.0,134000000000.0,7083653585,2050801363,1702339869,312083,53023526,62178999,71399824640.0,6717059446,6781572077,643197640,7.0206,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,27
650,faster,27,Skater227_2k,699000000000.0,192000000000.0,90280386690.0,5448849821,1763952683,1590598303,297913,52397826,62771883,43768774138.0,3027764070,5182840650,596473078,6.3504,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,27
651,faster,27,Tango_4k,3600000000000.0,976000000000.0,464000000000.0,26096460950,8078288237,6726604774,2175024,296972093,328283359,232000000000.0,18222141132,24771613745,2594897479,13.3681,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
652,faster,27,TimeLapse_4k,3390000000000.0,915000000000.0,432000000000.0,25144211246,7560782130,6558929796,2289461,291983015,325285088,216000000000.0,17860273737,23285874124,2459155164,13.0925,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
653,faster,27,ToddlerFountain_2k,1130000000000.0,295000000000.0,137000000000.0,6957631977,2077677172,1713302445,298642,52783455,62501260,76021291729.0,7226927867,6892665174,641963849,7.0285,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,27
654,faster,27,TreesAndGrass_2k,1330000000000.0,335000000000.0,153000000000.0,7179053772,2106376144,1725651871,295809,54224673,63979999,92257092615.0,9086296765,7504378552,652091677,7.1124,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,27
655,faster,27,TunnelFlag_2k,1160000000000.0,303000000000.0,134000000000.0,11844066214,1770762597,1606144932,299213,53467998,60833048,62715056087.0,5598185814,6202906979,620986645,6.3523,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
656,faster,27,Vertical_bees_2k,825000000000.0,222000000000.0,105000000000.0,6383873087,1908695921,1640309214,279228,51551000,62752843,52141203081.0,4358482248,5705117293,610167119,6.3751,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,27
657,faster,27,Vertical_Carnaby_2k,729000000000.0,199000000000.0,93766810375.0,5957077815,1820935373,1604376360,300200,51597610,63328197,45235146954.0,3494987524,5263803323,591273011,6.4061,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,27
658,faster,27,WalkingInStreet_2k,1290000000000.0,323000000000.0,147000000000.0,7365223079,1930955768,1659285537,380114,55209659,64543283,89583769497.0,9097926172,7061455323,598359330,7.2329,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,27
659,faster,27,WorldCup_2k,728000000000.0,198000000000.0,92878597855.0,5824647018,1792405435,1600772066,286321,51125440,62723953,45702352036.0,3563628565,5223831407,586782538,6.3472,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,27
660,faster,27,WorldCup_far_2k,959000000000.0,254000000000.0,119000000000.0,6866381667,1962904238,1667615800,297823,53898977,63258810,62104012592.0,5826312676,6201769825,618425104,7.0531,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp27_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,27
661,faster,32,Aerial3200_2k,932000000000.0,250000000000.0,119000000000.0,6770641818,1977448652,1677097862,282876,53607804,62124188,59718414273.0,5061409207,6272647247,638864177,6.3725,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp32_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
662,faster,32,Boat_2k,1250000000000.0,324000000000.0,143000000000.0,12178834816,1839458887,1647898017,312234,52606283,60590317,68289194281.0,6196819409,6540266882,629898112,6.3672,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp32_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
663,faster,32,BoxingPractice_4k,2890000000000.0,792000000000.0,373000000000.0,22331738914,6967547104,6364218445,2237428,277734581,312893259,182000000000.0,13169277242,21121499372,2396601891,13.0006,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp32_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
664,faster,32,Crosswalk_4k,2860000000000.0,787000000000.0,371000000000.0,21320738857,6928974550,6323100061,2531518,285988835,313537713,182000000000.0,12214375627,21254878725,2435227638,12.9114,B,H:\valgrind\dis_deblock_en_sao\callgrind_faster_qp32_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
