config,preset,qp,video_name,width,height,fps,frames,E_hw_slow,L1_dcache_load_misses:u,L1_dcache_loads:u,L1_dcache_stores:u,L1_icache_load_misses:u,LLC_load_misses:u,LLC_loads:u,LLC_store_misses:u,LLC_stores:u,branch_instructions:u,branch_misses:u,cache_misses:u,cache_references:u,cycles:u,dTLB_load_misses:u,dTLB_loads:u,dTLB_store_misses:u,dTLB_stores:u,instructions:u
disfilter,veryfast,22,PierSeaSide_3840x2160_2997fps_8bit_420,3840,2160,30,130,13.2578,18729501162,1.03E+12,4.72E+11,11339137801,288105799,2165576689,308586887,1588044278,3.82E+11,15475797590,599538622,8984357222,2.18E+12,109605785,1.03E+12,33932705,4.72E+11,3.83E+12
disfilter,veryfast,27,PierSeaSide_3840x2160_2997fps_8bit_420,3840,2160,30,130,13.27,17389540935,8.74E+11,4.01E+11,9341166461,249818689,1846957322,258633345,1467819604,3.17E+11,10310117469,509626139,7686266045,1.74E+12,94050835,8.74E+11,27717595,4.01E+11,3.19E+12
disfilter,veryfast,32,PierSeaSide_3840x2160_2997fps_8bit_420,3840,2160,30,130,13.3017,16351248267,7.72E+11,3.53E+11,8736322390,235829631,1868283288,240256060,1461439206,2.77E+11,7738466850,480932142,8057937333,1.50E+12,88251100,7.72E+11,24147414,3.53E+11,2.80E+12
disfilter,veryfast,37,PierSeaSide_3840x2160_2997fps_8bit_420,3840,2160,30,130,13.1386,15800179382,7.05E+11,3.20E+11,7824155747,208188885,1725813727,211351293,1401461225,2.51E+11,5781561003,417179115,7252017094,1.32E+12,81330344,7.04E+11,21190162,3.20E+11,2.54E+12
default,faster,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4344449743,2.28E+11,1.04E+11,2498482555,87556783,497281874,69301668,377922066,82822195212,3017885997,155946954,2122454645,4.66E+11,27136118,2.28E+11,8704089,1.04E+11,8.37E+11
default,faster,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4164675584,2.05E+11,93407329794,2234540138,82658753,475932750,62948080,364060405,73692938822,2310254883,146309647,1927182662,4.05E+11,24207995,2.05E+11,8071685,93200091779,7.46E+11
default,faster,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3959585569,1.89E+11,85717702083,2149473588,80320543,467943453,59372999,356536381,67159211651,1838851115,140763049,1976255646,3.65E+11,24590227,1.88E+11,7408905,85468355764,6.82E+11
default,faster,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3846921003,1.76E+11,79597136813,1925711521,77107081,439814214,57086241,350341084,62323173879,1455431543,132172017,1813021007,3.31E+11,22602372,1.76E+11,7304182,79420106074,6.34E+11
default,fast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4430954823,2.28E+11,1.04E+11,2562317061,96400703,584793726,74016372,401643529,82773400426,3074960031,169686704,2340290492,4.70E+11,32862519,2.28E+11,11166366,1.04E+11,8.37E+11
default,fast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4227282050,2.05E+11,93382353413,2293832951,85758003,529250231,66569284,386206121,73676820044,2312533328,154600541,2097390157,4.07E+11,26703365,2.05E+11,10521325,93171167603,7.46E+11
default,fast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,4006797571,1.89E+11,85658708472,2042877446,81333550,444022925,60858149,351203790,67250460983,1804820520,143701112,1862779626,3.63E+11,22407716,1.89E+11,7284438,85551971114,6.82E+11
default,fast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3841970896,1.76E+11,79612113351,1952360061,74482927,425051169,55387654,342559741,62301425569,1448814604,130615353,1771642710,3.32E+11,22408344,1.76E+11,6635569,79437828950,6.34E+11
default,superfast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4399884507,2.17E+11,99023078097,2463185212,51015672,431168304,49900566,291748784,78949054279,2930926937,100748488,1853161102,4.45E+11,28737539,2.17E+11,6726975,98810593290,7.97E+11
default,superfast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4177301328,1.96E+11,89664064563,2378149327,46286496,421300287,44724017,288321906,70771319951,2249340143,93031628,1925956854,3.92E+11,27341962,1.96E+11,5912051,89520883614,7.14E+11
default,superfast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3965518926,1.82E+11,82778897382,2198423578,45578807,409224513,42668583,278997043,64809574524,1793309393,88095950,1817011843,3.53E+11,26115066,1.81E+11,5084977,82645648999,6.56E+11
default,superfast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3822808520,1.70E+11,77204263165,2056426783,42312790,384279120,41088019,275449147,60432700552,1448748872,85316346,1749202580,3.22E+11,27970013,1.70E+11,5586886,77056353698,6.12E+11
default,veryfast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4336770658,2.28E+11,1.04E+11,2539177153,87456713,503411037,68749083,375379943,82980114199,3014688148,157826115,2108856362,4.68E+11,26003732,2.28E+11,8622572,1.04E+11,8.38E+11
default,veryfast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4156087587,2.05E+11,93378692379,2199399397,82742960,470233172,61808705,361726280,73809905123,2290741376,145082797,1932517900,4.05E+11,24073732,2.05E+11,7766276,93258003365,7.46E+11
default,veryfast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3948076500,1.89E+11,85720307295,2085973510,78595704,476393479,58524384,353712389,67186775382,1804740128,138672670,1920835211,3.64E+11,23751500,1.89E+11,7065763,85500055331,6.82E+11
default,veryfast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3844623559,1.76E+11,79556253843,1904176621,74540537,435762571,55127150,342428866,62363834032,1445620294,128586441,1808257058,3.30E+11,22066120,1.76E+11,6685530,79469557561,6.34E+11
hwlike,faster,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4325105010,2.27E+11,1.03E+11,2503182658,88444136,497207349,69038341,373433012,82173491608,3033478938,158431873,2067975410,4.65E+11,30971261,2.26E+11,8994962,1.03E+11,8.30E+11
hwlike,faster,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4124773224,2.04E+11,92626429215,2309897150,79659412,477596375,62026375,364769164,73204692175,2286150638,144285508,2033360921,4.05E+11,24873666,2.03E+11,8053335,92538812028,7.40E+11
hwlike,faster,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3919806356,1.87E+11,85045066990,2002520910,76246275,442150062,60364593,353353477,66651221444,1776785754,137959015,1836305993,3.59E+11,26710380,1.87E+11,6968941,84861766429,6.76E+11
hwlike,faster,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3816604334,1.75E+11,79016392466,2034594618,76554657,439248651,58935661,354206279,61794892991,1471201988,135750103,1897351417,3.32E+11,24391761,1.75E+11,7006739,78877725819,6.29E+11
hwlike,fast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4308208375,2.27E+11,1.03E+11,2504795717,84909886,501411074,68314957,380098850,82320990890,3000784640,155116835,2073942630,4.65E+11,26316662,2.26E+11,8467153,1.03E+11,8.31E+11
hwlike,fast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4120201086,2.04E+11,92642735584,2325834823,80694673,474776527,64150994,369894576,73241195964,2293225096,143528788,1992702033,4.07E+11,24950416,2.04E+11,7909679,92569497793,7.40E+11
hwlike,fast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3975657456,1.87E+11,85040448540,2035190604,80226238,444697079,59430477,347556092,66681943151,1797267570,140489671,1839870473,3.61E+11,25235365,1.87E+11,7299785,84928304102,6.76E+11
hwlike,fast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3814130314,1.75E+11,78943612063,1999869244,75088656,444109746,56606675,349970600,61852262250,1470497451,132693207,1911929920,3.31E+11,22651362,1.75E+11,6713186,78884368133,6.29E+11
hwlike,superfast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4714304215,2.21E+11,1.01E+11,2432271395,68291414,459281395,50467995,290502095,80134371222,2943452293,121527254,1911175072,4.52E+11,27910384,2.21E+11,6951512,1.01E+11,8.10E+11
hwlike,superfast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4314130066,2.00E+11,91396563870,2345757916,61078934,451723515,45540634,293396720,71690915625,2255405932,106363905,1906125722,3.98E+11,26096274,2.00E+11,5518234,91169602778,7.26E+11
hwlike,superfast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,4110983572,1.85E+11,84390761257,2100538247,58401312,411342846,42884911,277002462,65733200703,1787929257,99499303,1760919696,3.56E+11,28464853,1.85E+11,4891895,84122324012,6.67E+11
hwlike,superfast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3976606377,1.73E+11,78730048980,1955742166,55157870,391181300,40743436,267427305,61230752525,1439228858,96633891,1700064136,3.24E+11,28459334,1.73E+11,4899233,78509164959,6.22E+11
hwlike,veryfast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4307289510,2.27E+11,1.03E+11,2477750684,88571635,505892318,70156677,378778971,82311943409,3048958514,157815419,2137758835,4.64E+11,29403166,2.26E+11,8680872,1.03E+11,8.31E+11
hwlike,veryfast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4123411806,2.04E+11,92677554184,2341723259,82363387,478580491,63131499,371239906,73131484718,2325663363,147091646,2022381945,4.07E+11,26771533,2.03E+11,7829777,92494926683,7.40E+11
hwlike,veryfast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3914468212,1.87E+11,85077802103,2094112418,75573067,450376082,59039021,358127541,66640088959,1794293390,134172763,1945495369,3.59E+11,23827511,1.87E+11,6486410,84862210342,6.76E+11
hwlike,veryfast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3812695398,1.75E+11,79006866275,1965222330,74188483,439386569,56287785,345347965,61839140117,1464680721,130237719,1889852005,3.29E+11,25581468,1.75E+11,6348391,78860134945,6.29E+11
disfilter,faster,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4268742533,2.22E+11,1.01E+11,2457113776,64191754,464398909,69893606,373783526,80784590926,2980179170,134239199,1994541352,4.55E+11,28174397,2.21E+11,9984591,1.01E+11,8.13E+11
disfilter,faster,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4016259968,1.99E+11,90924280197,2290858226,55155464,451060761,65511776,369050135,71906401028,2261455450,119922968,1961617435,3.97E+11,22647547,1.99E+11,7946763,90801222277,7.25E+11
disfilter,faster,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3804061317,1.83E+11,83453236265,2187721143,51036136,426471317,56496063,359551810,65629499322,1780136332,111023622,1917707035,3.56E+11,24150893,1.83E+11,7788641,83296466819,6.62E+11
disfilter,faster,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3707153232,1.71E+11,77521364611,1882502622,52848049,397984599,56717885,347443700,60986670049,1416549580,110585168,1764033250,3.22E+11,19436309,1.71E+11,6941886,77508568513,6.16E+11
disfilter,fast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4202377769,2.22E+11,1.01E+11,2396172035,59974499,456501057,67701034,368546864,80796443866,2969567777,128748996,1932395078,4.52E+11,25638465,2.21E+11,9103889,1.01E+11,8.14E+11
disfilter,fast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4014173868,1.99E+11,90952559576,2303591902,55131136,440150321,63289533,365775375,71880719055,2266641714,117820726,1948383061,3.97E+11,23201961,1.99E+11,8569568,90742708956,7.24E+11
disfilter,fast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3813224102,1.84E+11,83505055841,2088782414,51095207,408310368,58614542,349650177,65553187096,1757988392,110837376,1794931504,3.54E+11,23742681,1.83E+11,7256840,83255129109,6.62E+11
disfilter,fast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3702046540,1.71E+11,77550241982,1952607875,48560119,395128293,54451132,346391669,60959062700,1408064761,104785933,1745560432,3.22E+11,22297978,1.71E+11,7453559,77446704958,6.16E+11
disfilter,superfast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4365669348,2.15E+11,98246749538,2337460770,48406157,429114926,50446032,293170365,78350351366,2926779723,99721189,1877213066,4.38E+11,29792355,2.15E+11,5618399,98049391279,7.90E+11
disfilter,superfast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4146695119,1.95E+11,89033572407,2344709479,44577511,432000174,45741611,292435101,69994900174,2283636525,90293195,1953339702,3.88E+11,28097890,1.94E+11,6365787,88743476863,7.07E+11
disfilter,superfast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3929245097,1.80E+11,82121101430,2110223488,39125840,385136682,42404705,273003464,64357966783,1756301509,80698573,1697479678,3.47E+11,26001132,1.80E+11,5312098,82001605274,6.50E+11
disfilter,superfast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3785239088,1.69E+11,76618826867,1967603807,36958648,365538106,40340049,268127250,59912020129,1407080454,76903904,1645803893,3.16E+11,24812156,1.68E+11,4950905,76526692034,6.06E+11
disfilter,veryfast,22,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3007,4201143494,2.22E+11,1.01E+11,2447010071,59786810,455639340,68765596,370305939,80811374553,2974502817,129172993,1934741172,4.55E+11,23935373,2.21E+11,8868708,1.01E+11,8.13E+11
disfilter,veryfast,27,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3314,4012971077,1.99E+11,90933167736,2152124285,54858244,425834478,62192288,361873815,71930253641,2266003059,118076253,1882523474,3.93E+11,22250298,1.99E+11,7747225,90775842563,7.24E+11
disfilter,veryfast,32,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3146,3797502584,1.83E+11,83443367615,1980508421,50576898,403627274,58417920,346127570,65690903215,1755068504,108675170,1779594169,3.51E+11,22523047,1.83E+11,7397657,83360501958,6.63E+11
disfilter,veryfast,37,RitualDance_1920x1080_5994_8bit_420,1920,1080,60,130,6.3482,3705648177,1.71E+11,77596675198,1956927611,47940514,391437351,53607329,340604979,60842430040,1415643402,102992546,1741294903,3.23E+11,22952423,1.71E+11,7038943,77411059920,6.16E+11
default,faster,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5063205605,3.27E+11,1.48E+11,2941954824,109311516,570026546,88745594,397300388,1.21E+11,5728202757,200731576,2244457274,7.03E+11,36079054,3.27E+11,11764614,1.47E+11,1.24E+12
default,faster,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,4890529071,2.74E+11,1.26E+11,2873381834,102011021,565557195,79992982,402604359,99107013014,4006357306,180884350,2295008297,5.74E+11,30578978,2.74E+11,9499595,1.26E+11,1.01E+12
default,faster,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4604306734,2.38E+11,1.10E+11,2716810201,96438656,542482341,72088128,390157996,85246079056,3033096876,168270072,2206238476,4.86E+11,30803731,2.38E+11,8701495,1.10E+11,8.67E+11
default,faster,37,Riverbed_1920x1080p25,1920,1080,25,130,6.362,4440793716,2.16E+11,99249014656,2501401308,86049734,510618946,65486483,378907219,76845851940,2366551975,151799505,2154845006,4.25E+11,25612421,2.16E+11,7700632,99144489438,7.81E+11
default,fast,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5068741760,3.27E+11,1.48E+11,2976774188,113223548,584470161,95650212,411814694,1.21E+11,5752576705,210315870,2302231471,7.07E+11,31637439,3.27E+11,11987143,1.47E+11,1.24E+12
default,fast,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,4903433697,2.74E+11,1.26E+11,2720310999,106501186,554844997,82969641,395192962,99044723969,4020726024,189765731,2172757781,5.70E+11,32869599,2.74E+11,10540784,1.26E+11,1.01E+12
default,fast,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4607560249,2.38E+11,1.10E+11,2538165019,97519440,514643068,71965607,375878679,85244952874,2991310562,171337198,2092699546,4.79E+11,26810524,2.38E+11,9143213,1.10E+11,8.67E+11
default,fast,37,Riverbed_1920x1080p25,1920,1080,25,130,6.362,4450986842,2.16E+11,99263348892,2515210497,89587649,529150472,67976619,382704175,76838927493,2423745939,158585718,2175411367,4.28E+11,26969763,2.16E+11,8311023,99119567464,7.81E+11
default,superfast,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5239551274,3.09E+11,1.40E+11,2895448169,64358027,503528760,61205154,315428615,1.15E+11,5526760173,126342893,2097678710,6.69E+11,30872572,3.09E+11,8361392,1.40E+11,1.17E+12
default,superfast,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,5025936923,2.59E+11,1.20E+11,2934039076,57823725,515934001,53340866,322035470,93927532557,3861299372,112895944,2258756042,5.46E+11,29309363,2.59E+11,7448158,1.20E+11,9.56E+11
default,superfast,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4717020057,2.26E+11,1.05E+11,2596969260,52528080,485447647,49438286,304077597,80889969280,2875662858,102738887,2044104716,4.57E+11,30475411,2.25E+11,7408506,1.04E+11,8.22E+11
default,superfast,37,Riverbed_1920x1080p25,1920,1080,25,130,6.362,4526830676,2.05E+11,94686998386,2553583363,48259355,461224577,46563398,305234506,73156449229,2297285234,95134924,2020893124,4.08E+11,29066481,2.05E+11,6126882,94530465734,7.42E+11
default,veryfast,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5057836856,3.27E+11,1.48E+11,2960340669,110689942,598421492,91230550,403360151,1.21E+11,5724735543,202789869,2312716850,7.06E+11,35035890,3.27E+11,11729917,1.47E+11,1.24E+12
default,veryfast,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,4904381103,2.74E+11,1.26E+11,2805948769,100542728,554255322,78308641,389456243,99074468354,3998829698,178790957,2194285609,5.71E+11,33332785,2.74E+11,9817145,1.26E+11,1.01E+12
default,veryfast,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4609295146,2.38E+11,1.10E+11,2598117903,97752371,520186647,72720156,378416086,85304092949,2997830731,170338828,2098950782,4.82E+11,28950746,2.38E+11,9463312,1.10E+11,8.67E+11
default,veryfast,37,Riverbed_1920x1080p25,1920,1080,25,130,6.362,4446961684,2.16E+11,99273373349,2533285784,89902279,515050160,65860431,380367627,76810267768,2408095840,154748146,2128301923,4.29E+11,26576170,2.16E+11,8146968,99116874498,7.81E+11
hwlike,faster,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5069282805,3.26E+11,1.47E+11,3095903847,116417234,612046180,95653710,415613256,1.21E+11,5816147678,212469387,2406912829,7.09E+11,43076876,3.26E+11,11996824,1.47E+11,1.23E+12
hwlike,faster,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,4863439565,2.73E+11,1.26E+11,2899189620,97310338,563527634,79994266,404378442,98783338193,3992032480,178326207,2274329613,5.74E+11,30309445,2.73E+11,10143076,1.26E+11,1.01E+12
hwlike,faster,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4551783998,2.37E+11,1.10E+11,2587801789,89734155,524291494,69809985,376810441,84854478685,2959193237,159057334,2080139319,4.80E+11,27407625,2.37E+11,8689324,1.09E+11,8.63E+11
hwlike,faster,37,Riverbed_1920x1080p25,1920,1080,25,130,6.362,4412091225,2.15E+11,98818670860,2540072828,82319102,502133183,65095599,375705109,76400977251,2351687153,149021234,2153188507,4.25E+11,27369638,2.14E+11,8086131,98611869607,7.75E+11
hwlike,fast,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5037118339,3.26E+11,1.47E+11,2967519922,108677233,579832257,92077304,403039365,1.21E+11,5734077221,198486090,2272165180,7.05E+11,37575733,3.26E+11,12065225,1.47E+11,1.23E+12
hwlike,fast,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,4864273033,2.73E+11,1.26E+11,2866683717,96641833,556222395,78668859,396646040,98763999182,3985575218,176463832,2311238392,5.71E+11,31336878,2.73E+11,9790101,1.26E+11,1.01E+12
hwlike,fast,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4548618016,2.37E+11,1.10E+11,2570374151,89185746,522331701,70838267,377304109,84880227357,2955840623,160804561,2073340900,4.80E+11,26801145,2.37E+11,9059244,1.09E+11,8.62E+11
hwlike,fast,37,Riverbed_1920x1080p25,1920,1080,25,130,6.362,4398225162,2.15E+11,98839084807,2411048542,82594817,489169842,64976861,369208050,76394500993,2335179492,147191822,2003009118,4.22E+11,27380702,2.14E+11,8072628,98653692460,7.76E+11
hwlike,superfast,22,Riverbed_1920x1080p25,1920,1080,25,130,6.4294,5402658496,3.15E+11,1.42E+11,3014137568,81219287,539256724,62360980,331081985,1.16E+11,5544040734,143438496,2300022357,6.80E+11,35121813,3.14E+11,8283950,1.42E+11,1.19E+12
hwlike,superfast,27,Riverbed_1920x1080p25,1920,1080,25,130,6.4041,5170332525,2.64E+11,1.22E+11,2872788429,72098359,538571025,54022464,316940582,95161221958,3862529986,126436790,2193174200,5.52E+11,30395507,2.63E+11,6730167,1.21E+11,9.71E+11
hwlike,superfast,32,Riverbed_1920x1080p25,1920,1080,25,130,6.3958,4889547550,2.29E+11,1.06E+11,2553036779,71598250,483401220,50543895,295175641,81965346429,2919383009,123396083,1974901337,4.66E+11,29562369,2.29E+11,6345757,1.06E+11,8.35E+11
